Data from HR4C45961_13-00-16-856.txt Node
195.373	-87.21
195.645	-76.14
195.916	-63.63
196.187	-54.87
196.459	-51.02
196.73	-46.71
197.002	-33.89
197.273	-21.05
197.544	-9.62
197.816	0.78
198.087	2.06
198.358	3.39
198.63	3.12
198.901	2.27
199.172	0.1
199.444	1.52
199.715	2.58
199.986	3.31
200.257	1.23
200.529	0.57
200.8	-2.85
201.071	-2.11
201.343	1.5
201.614	2.95
201.885	-1.52
202.156	-1.06
202.427	-1.64
202.699	-2.5
202.97	-4.93
203.241	-2.74
203.512	-2.9
203.783	-0.42
204.055	-2.54
204.326	-6.52
204.597	-6.71
204.868	-4.25
205.139	-6.54
205.41	-6.42
205.681	-7.3
205.952	-7.21
206.224	-8.09
206.495	-6.38
206.766	-3.68
207.037	-2.38
207.308	0.3
207.579	0.34
207.85	0.13
208.121	2.69
208.392	4.71
208.663	6.25
208.934	5.15
209.205	4.09
209.476	5.1
209.747	2.71
210.018	5.27
210.289	4.98
210.56	5.73
210.831	8.93
211.102	8.59
211.373	8.6
211.644	7.88
211.915	8.51
212.186	9.57
212.457	7.62
212.728	6.53
212.999	2.83
213.269	1.45
213.54	1.26
213.811	-1.83
214.082	-2.64
214.353	-5.23
214.624	-3.45
214.895	-0.43
215.165	0.49
215.436	3.09
215.707	4.52
215.978	5.18
216.249	4.09
216.52	3.51
216.79	4.59
217.061	6.17
217.332	7.56
217.603	5.17
217.873	2.41
218.144	-0.34
218.415	-2.56
218.686	-6.72
218.956	-7.33
219.227	-7.26
219.498	-6.2
219.768	-8.07
220.039	-11.45
220.31	-12.44
220.58	-9.93
220.851	-9.13
221.122	-8.29
221.392	-7.04
221.663	-3.17
221.934	-1.66
222.204	0.06
222.475	-0.39
222.746	1.62
223.016	5.2
223.287	8.08
223.557	5.59
223.828	4.79
224.098	4.93
224.369	3.58
224.64	6.49
224.91	5.86
225.181	5.2
225.451	4.78
225.722	3.52
225.992	4.74
226.263	4.46
226.533	8.79
226.804	14.21
227.074	14.76
227.345	14.75
227.615	10.57
227.886	12.05
228.156	11.47
228.426	11.41
228.697	13.45
228.967	10.8
229.238	7.81
229.508	3.92
229.779	-0.21
230.049	-1.21
230.319	-0.83
230.59	-1.35
230.86	-3.84
231.13	-2.89
231.401	-2.36
231.671	-4.85
231.941	-2.57
232.212	-0.13
232.482	-1.17
232.752	-1.09
233.023	-1.33
233.293	-3.41
233.563	0.31
233.834	1.92
234.104	-0.65
234.374	1.21
234.644	2.1
234.915	3.07
235.185	0.06
235.455	2.78
235.725	3.54
235.995	3.09
236.266	4.09
236.536	4.41
236.806	3.57
237.076	6.59
237.346	3.96
237.616	6.01
237.887	2.9
238.157	5.73
238.427	1.9
238.697	-1.33
238.967	1.29
239.237	0.96
239.507	-0.88
239.777	-0.91
240.048	-0.29
240.318	-1.62
240.588	-4.14
240.858	-5.3
241.128	-7.47
241.398	-3.55
241.668	-3.83
241.938	-5.25
242.208	-5.64
242.478	-8.43
242.748	-9.26
243.018	-12.22
243.288	-10.72
243.558	-9.26
243.828	-7.69
244.098	-8.52
244.368	-10.48
244.638	-7.13
244.908	-8.17
245.178	-5.92
245.448	-3.54
245.718	-4.13
245.987	-0.64
246.257	0.67
246.527	-1.61
246.797	-1.41
247.067	0.78
247.337	0.1
247.607	2.33
247.877	3.53
248.146	2.63
248.416	3.01
248.686	3.34
248.956	0.18
249.226	-0.17
249.496	-1.49
249.765	-1.88
250.035	-3.7
250.305	-2.85
250.575	-5.13
250.844	-3.41
251.114	-4.43
251.384	-5.17
251.654	-4.27
251.923	-2.73
252.193	-2.36
252.463	1.13
252.732	2.93
253.002	4.21
253.272	4.21
253.542	4.35
253.811	3.69
254.081	4.29
254.351	4.62
254.62	3.7
254.89	5.41
255.159	2.02
255.429	1.16
255.699	0.45
255.968	0.89
256.238	2.08
256.507	1.01
256.777	-1.49
257.047	-2.06
257.316	-0.79
257.586	1.69
257.855	0.72
258.125	2.04
258.394	2.79
258.664	3.73
258.933	2.27
259.203	2.22
259.472	1.99
259.742	4.26
260.011	4.97
260.281	1.56
260.55	1.56
260.82	2.03
261.089	3.38
261.359	4.89
261.628	4.24
261.898	5.23
262.167	3.42
262.436	3.39
262.706	3.71
262.975	2.48
263.245	4.91
263.514	3.53
263.783	1.22
264.053	-1.08
264.322	-1.31
264.591	-0.96
264.861	-0.37
265.13	0.16
265.399	-1.64
265.669	-2.52
265.938	0.15
266.207	0.54
266.477	1.46
266.746	3.25
