Data from HR4C45961_13-22-53-058.txt Node
195.373	-320.44
195.645	-275.5
195.916	-241.72
196.187	-215.49
196.459	-194.45
196.73	-178.26
197.002	-103.49
197.273	-56.25
197.544	-1.27
197.816	0.61
198.087	0.88
198.358	0.9
198.63	1
198.901	1.07
199.172	1.17
199.444	0.17
199.715	19.36
199.986	-8.06
200.257	-0.24
200.529	1.32
200.8	1.54
201.071	1.6
201.343	1.75
201.614	1.81
201.885	1.89
202.156	0.97
202.427	20.26
202.699	-7.06
202.97	0.73
203.241	2.33
203.512	2.59
203.783	2.69
204.055	2.81
204.326	2.85
204.597	2.98
204.868	2.05
205.139	21.23
205.41	-6.14
205.681	1.68
205.952	3.31
206.224	3.49
206.495	3.56
206.766	3.62
207.037	3.63
207.308	3.71
207.579	2.75
207.85	21.97
208.121	-5.36
208.392	2.42
208.663	3.94
208.934	4.07
209.205	4.12
209.476	4.17
209.747	4.27
210.018	4.39
210.289	3.4
210.56	22.58
210.831	-4.83
211.102	2.95
211.373	4.46
211.644	4.62
211.915	4.65
212.186	4.73
212.457	4.77
212.728	4.76
212.999	3.72
213.269	22.85
213.54	-4.58
213.811	3.16
214.082	4.65
214.353	4.84
214.624	4.9
214.895	4.92
215.165	4.91
215.436	4.89
215.707	3.87
215.978	22.99
216.249	-4.39
216.52	3.39
216.79	4.87
217.061	5.01
217.332	4.94
217.603	4.92
217.873	4.97
218.144	5.02
218.415	4.04
218.686	23.23
218.956	-4.15
219.227	3.57
219.498	5.01
219.768	5.13
220.039	5.07
220.31	5.16
220.58	5.16
220.851	5.21
221.122	4.14
221.392	23.25
221.663	-4.2
221.934	3.52
222.204	5.06
222.475	5.21
222.746	5.21
223.016	5.24
223.287	5.2
223.557	5.23
223.828	4.13
224.098	23.27
224.369	-4.15
224.64	3.55
224.91	5.03
225.181	5.12
225.451	5.11
225.722	5.11
225.992	5.16
226.263	5.2
226.533	4.09
226.804	23.25
227.074	-4.15
227.345	3.61
227.615	5.09
227.886	5.2
228.156	5.22
228.426	5.3
228.697	5.35
228.967	5.35
229.238	4.29
229.508	23.43
229.779	-3.93
230.049	3.8
230.319	5.26
230.59	5.42
230.86	5.45
231.13	5.47
231.401	5.44
231.671	5.44
231.941	4.4
232.212	23.53
232.482	-3.84
232.752	3.83
233.023	5.29
233.293	5.4
233.563	5.34
233.834	5.38
234.104	5.37
234.374	5.41
234.644	4.38
234.915	23.48
235.185	-3.93
235.455	3.75
235.725	5.21
235.995	5.36
236.266	5.37
236.536	5.44
236.806	5.38
237.076	5.37
237.346	4.26
237.616	23.32
237.887	-4.14
238.157	3.6
238.427	5.09
238.697	5.15
238.967	5.07
239.237	5.06
239.507	4.99
239.777	5.02
240.048	3.95
240.318	23.05
240.588	-4.3
240.858	3.45
241.128	4.86
241.398	5.01
241.668	5.06
241.938	5.13
242.208	5.1
242.478	5.03
242.748	3.98
243.018	23.09
243.288	-4.31
243.558	3.34
243.828	4.75
244.098	4.83
244.368	4.72
244.638	4.67
244.908	4.57
245.178	4.54
245.448	3.5
245.718	22.54
245.987	-4.84
246.257	2.84
246.527	4.3
246.797	4.48
247.067	4.46
247.337	4.48
247.607	4.54
247.877	4.6
248.146	3.64
248.416	22.77
248.686	-4.58
248.956	3.08
249.226	4.55
249.496	4.65
249.765	4.55
250.035	4.57
250.305	4.56
250.575	4.47
250.844	3.36
251.114	22.41
251.384	-4.96
251.654	2.72
251.923	4.19
252.193	4.33
252.463	4.34
252.732	4.35
253.002	4.35
253.272	4.33
253.542	3.28
253.811	22.43
254.081	-5.01
254.351	2.61
254.62	4.04
254.89	4.12
255.159	4.01
255.429	4
255.699	3.93
255.968	3.88
256.238	2.83
256.507	21.85
256.777	-5.57
257.047	2.06
257.316	3.56
257.586	3.6
257.855	3.48
258.125	3.45
258.394	3.42
258.664	3.46
258.933	2.37
259.203	21.35
259.472	-6.01
259.742	1.62
260.011	3.08
260.281	3.11
260.55	3.12
260.82	3.17
261.089	3.16
261.359	3.12
261.628	2.05
261.898	21.12
262.167	-6.22
262.436	1.36
262.706	2.79
262.975	2.9
263.245	2.88
263.514	2.8
263.783	2.72
264.053	2.77
264.322	1.68
264.591	20.69
264.861	-6.66
265.13	0.96
265.399	2.47
265.669	2.59
265.938	2.52
266.207	2.49
