Data from HR4C45961_13-25-12-449.txt Node
195.373	-318.48
195.645	-273.84
195.916	-240.28
196.187	-214.15
196.459	-193.2
196.73	-177.17
197.002	-102.84
197.273	-55.96
197.544	-1.31
197.816	0.58
198.087	0.85
198.358	0.94
198.63	1.07
198.901	1.18
199.172	1.23
199.444	0.21
199.715	19.45
199.986	-7.87
200.257	-0.04
200.529	1.54
200.8	1.76
201.071	1.87
201.343	1.99
201.614	2.04
201.885	2.11
202.156	1.18
202.427	20.45
202.699	-6.87
202.97	0.93
203.241	2.45
203.512	2.67
203.783	2.7
204.055	2.76
204.326	2.84
204.597	2.98
204.868	2.04
205.139	21.24
205.41	-6.11
205.681	1.67
205.952	3.19
206.224	3.42
206.495	3.43
206.766	3.57
207.037	3.65
207.308	3.68
207.579	2.62
207.85	21.81
208.121	-5.57
208.392	2.15
208.663	3.68
208.934	3.87
209.205	3.96
209.476	4.01
209.747	4.05
210.018	4.07
210.289	3.11
210.56	22.33
210.831	-4.99
211.102	2.75
211.373	4.3
211.644	4.47
211.915	4.51
212.186	4.5
212.457	4.54
212.728	4.6
212.999	3.6
213.269	22.78
213.54	-4.63
213.811	3.03
214.082	4.59
214.353	4.76
214.624	4.77
214.895	4.77
215.165	4.79
215.436	4.83
215.707	3.77
215.978	22.86
216.249	-4.58
216.52	3.17
216.79	4.66
217.061	4.8
217.332	4.78
217.603	4.8
217.873	4.84
218.144	4.88
218.415	3.79
218.686	22.88
218.956	-4.51
219.227	3.24
219.498	4.7
219.768	4.85
220.039	4.71
220.31	4.69
220.58	4.67
220.851	4.67
221.122	3.61
221.392	22.79
221.663	-4.54
221.934	3.21
222.204	4.66
222.475	4.75
222.746	4.71
223.016	4.84
223.287	4.86
223.557	4.87
223.828	3.8
224.098	22.92
224.369	-4.5
224.64	3.19
224.91	4.61
225.181	4.76
225.451	4.82
225.722	4.83
225.992	4.8
226.263	4.79
226.533	3.77
226.804	22.89
227.074	-4.5
227.345	3.19
227.615	4.62
227.886	4.78
228.156	4.76
228.426	4.76
228.697	4.72
228.967	4.79
229.238	3.81
229.508	22.91
229.779	-4.44
230.049	3.24
230.319	4.74
230.59	4.94
230.86	4.91
231.13	4.92
231.401	4.92
231.671	4.91
231.941	3.82
232.212	22.88
232.482	-4.54
232.752	3.14
233.023	4.66
233.293	4.77
233.563	4.79
233.834	4.83
234.104	4.84
234.374	4.92
234.644	4
234.915	23.14
235.185	-4.2
235.455	3.53
235.725	4.97
235.995	5.04
236.266	5.03
236.536	5
236.806	4.99
237.076	4.97
237.346	3.82
237.616	22.81
237.887	-4.61
238.157	3.02
238.427	4.48
238.697	4.63
238.967	4.63
239.237	4.68
239.507	4.58
239.777	4.62
240.048	3.58
240.318	22.71
240.588	-4.65
240.858	3.04
241.128	4.54
241.398	4.63
241.668	4.59
241.938	4.6
242.208	4.51
242.478	4.51
242.748	3.41
243.018	22.48
243.288	-4.94
243.558	2.72
243.828	4.14
244.098	4.23
244.368	4.2
244.638	4.2
244.908	4.12
245.178	4.15
245.448	3.06
245.718	22.11
245.987	-5.25
246.257	2.43
246.527	3.87
246.797	3.98
247.067	3.93
247.337	3.93
247.607	3.92
247.877	3.91
248.146	2.84
248.416	21.96
248.686	-5.42
248.956	2.24
249.226	3.68
249.496	3.78
249.765	3.78
250.035	3.79
250.305	3.76
250.575	3.73
250.844	2.68
251.114	21.75
251.384	-5.65
251.654	1.97
251.923	3.42
252.193	3.52
252.463	3.54
252.732	3.54
253.002	3.47
253.272	3.42
253.542	2.33
253.811	21.37
254.081	-5.99
254.351	1.66
254.62	3.15
254.89	3.23
255.159	3.15
255.429	3.11
255.699	3.05
255.968	3.07
256.238	2.03
256.507	21.1
256.777	-6.28
257.047	1.4
257.316	2.89
257.586	3
257.855	2.95
258.125	2.94
258.394	2.87
258.664	2.84
258.933	1.77
259.203	20.83
259.472	-6.54
259.742	1.15
260.011	2.53
260.281	2.52
260.55	2.45
260.82	2.43
261.089	2.41
261.359	2.44
261.628	1.44
261.898	20.46
262.167	-6.85
262.436	0.79
262.706	2.17
262.975	2.27
263.245	2.31
263.514	2.38
263.783	2.38
264.053	2.4
264.322	1.28
264.591	20.29
264.861	-7.03
265.13	0.57
265.399	1.99
265.669	2.15
265.938	2.11
266.207	2.07
266.477	1.96
266.746	1.91
267.015	0.81
267.284	19.86
267.554	-7.53
267.823	0.1
268.092	1.52
268.361	1.66
268.631	1.57
268.9	1.6
269.169	1.53
269.438	1.51
269.707	0.45
269.977	19.54
270.246	-7.8
270.515	-0.15
270.784	1.24
271.053	1.33
271.322	1.27
271.591	1.28
271.861	1.2
272.13	1.21
272.399	0.18
272.668	19.21
272.937	-8.11
273.206	-0.5
273.475	0.94
273.744	1.03
274.013	0.98
274.282	0.98
274.551	0.95
274.82	0.93
275.089	-0.15
275.358	18.86
275.627	-8.47
275.896	-0.85
276.165	0.65
276.434	0.8
276.703	0.83
276.972	0.82
277.241	0.81
277.51	0.78
277.779	-0.3
278.048	18.71
278.317	-8.63
278.586	-0.96
278.855	0.45
279.124	0.5
279.393	0.38
279.662	0.35
279.93	0.33
280.199	0.26
280.468	-0.78
280.737	18.22
281.006	-9.07
281.275	-1.45
281.544	-0.09
281.812	0
282.081	0
